enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target,training_hours_range
7533,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Funded Startup,80.0,0.0,51-100
16861,city_46,0.762,Not specified,No relevent experience,Full time course,Graduate,STEM,3.0,,,264.0,0.0,201-350
6640,city_144,0.84,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Pvt Ltd,15.0,0.0,0-50
21586,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,1.0,,,42.0,1.0,0-50
1842,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,Pvt Ltd,102.0,1.0,101-200
1884,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,M,Pvt Ltd,43.0,1.0,0-50
11181,city_136,0.897,Not specified,No relevent experience,Full time course,Graduate,STEM,4.0,,,87.0,0.0,51-100
2928,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,60.0,0.0,51-100
10586,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,L,Pvt Ltd,20.0,0.0,0-50
28944,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6.0,,,64.0,0.0,51-100
30010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,M,Pvt Ltd,106.0,0.0,101-200
21617,city_134,0.698,Not specified,No relevent experience,no_enrollment,,,,,,45.0,0.0,0-50
9565,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,S,Pvt Ltd,51.0,0.0,51-100
32829,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,23.0,0.0,0-50
17509,city_105,0.794,Male,Has relevent experience,,Graduate,STEM,5.0,M,,44.0,0.0,0-50
24917,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,204.0,0.0,201-350
16264,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,M,Pvt Ltd,14.0,0.0,0-50
21259,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1.0,S,NGO,39.0,1.0,0-50
32705,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,4.0,S,Public Sector,100.0,0.0,51-100
30143,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,6.0,1.0,0-50
11360,city_45,0.89,Female,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,82.0,0.0,51-100
17321,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,8.0,,,36.0,1.0,0-50
31544,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,S,Pvt Ltd,10.0,0.0,0-50
30213,city_21,0.624,Not specified,No relevent experience,no_enrollment,,,,,,44.0,0.0,0-50
30005,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,10.0,,,58.0,0.0,51-100
23626,city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,S,Pvt Ltd,15.0,0.0,0-50
18849,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,L,Pvt Ltd,62.0,0.0,51-100
27874,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,3.0,M,Pvt Ltd,102.0,1.0,101-200
19475,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,S,Pvt Ltd,16.0,0.0,0-50
3632,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11.0,,,48.0,1.0,0-50
19442,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,,,34.0,0.0,0-50
29614,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,S,Funded Startup,180.0,0.0,101-200
31437,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,S,Pvt Ltd,37.0,0.0,0-50
7966,city_21,0.624,Not specified,Has relevent experience,Full time course,Masters,STEM,1.0,S,Pvt Ltd,22.0,1.0,0-50
30269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,,,39.0,1.0,0-50
13164,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,M,Pvt Ltd,72.0,0.0,51-100
20697,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Funded Startup,134.0,1.0,101-200
1888,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,L,Pvt Ltd,31.0,1.0,0-50
22345,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,20.0,S,Pvt Ltd,57.0,0.0,51-100
9594,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,78.0,1.0,51-100
11442,city_114,0.926,Not specified,No relevent experience,no_enrollment,Graduate,Humanities,20.0,M,Pvt Ltd,50.0,0.0,0-50
22663,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0.0,S,Funded Startup,140.0,0.0,101-200
16181,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,11.0,,,9.0,1.0,0-50
20139,city_160,0.92,Male,No relevent experience,Full time course,High School,,5.0,L,Pvt Ltd,14.0,0.0,0-50
31512,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,L,Pvt Ltd,23.0,0.0,0-50
1139,city_71,0.884,Female,Has relevent experience,Part time course,,,10.0,M,Pvt Ltd,57.0,0.0,51-100
26759,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,0.0,S,Other,58.0,1.0,51-100
25538,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,Other,5.0,,,42.0,0.0,0-50
29899,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,0.0,M,Pvt Ltd,7.0,0.0,0-50
17312,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,L,Pvt Ltd,44.0,0.0,0-50
23837,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,67.0,0.0,51-100
13321,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,83.0,0.0,51-100
2524,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5.0,S,,20.0,1.0,0-50
13125,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,64.0,1.0,51-100
19253,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,Pvt Ltd,312.0,0.0,201-350
25581,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,192.0,0.0,101-200
22752,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,4.0,S,Funded Startup,65.0,0.0,51-100
29390,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4.0,L,,96.0,0.0,51-100
18098,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,46.0,0.0,0-50
31431,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,32.0,1.0,0-50
16947,city_136,0.897,Not specified,No relevent experience,no_enrollment,Masters,STEM,15.0,S,Pvt Ltd,15.0,0.0,0-50
33215,city_46,0.762,Male,No relevent experience,,Graduate,STEM,4.0,,,44.0,1.0,0-50
16655,city_129,0.625,Not specified,No relevent experience,Full time course,,,2.0,,,42.0,0.0,0-50
17539,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,268.0,0.0,201-350
2619,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Funded Startup,33.0,0.0,0-50
27978,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,M,Public Sector,7.0,0.0,0-50
32660,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,99.0,1.0,51-100
17448,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,L,,45.0,1.0,0-50
87,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,S,Pvt Ltd,76.0,0.0,51-100
29533,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,17.0,0.0,0-50
30667,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,4.0,,,33.0,0.0,0-50
7492,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,M,Pvt Ltd,56.0,0.0,51-100
24929,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2.0,M,,7.0,0.0,0-50
20390,city_21,0.624,Not specified,No relevent experience,Full time course,Masters,STEM,1.0,,,27.0,1.0,0-50
16435,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,Pvt Ltd,53.0,0.0,51-100
8504,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,4.0,S,Pvt Ltd,97.0,0.0,51-100
16669,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,6.0,M,,11.0,0.0,0-50
26778,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3.0,S,Pvt Ltd,10.0,1.0,0-50
11991,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,141.0,0.0,101-200
6218,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,0.0,,Pvt Ltd,6.0,0.0,0-50
2738,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,L,,87.0,1.0,51-100
13194,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,54.0,1.0,51-100
7082,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Pvt Ltd,68.0,0.0,51-100
31915,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,23.0,0.0,0-50
25319,city_114,0.926,Not specified,No relevent experience,no_enrollment,Phd,STEM,14.0,S,Pvt Ltd,52.0,1.0,51-100
17695,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,20.0,L,Public Sector,31.0,0.0,0-50
12957,city_73,0.754,Not specified,No relevent experience,no_enrollment,Graduate,Other,14.0,,,63.0,1.0,51-100
23806,city_114,0.926,Not specified,Has relevent experience,Full time course,,,,M,,35.0,0.0,0-50
21417,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15.0,,,174.0,0.0,101-200
12956,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,M,Pvt Ltd,42.0,0.0,0-50
26623,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,S,Early Stage Startup,47.0,1.0,0-50
7771,city_21,0.624,Not specified,No relevent experience,Full time course,Graduate,STEM,0.0,,,80.0,0.0,51-100
22071,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,S,Pvt Ltd,123.0,0.0,101-200
7583,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5.0,,,46.0,0.0,0-50
1698,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,S,Pvt Ltd,58.0,1.0,51-100
11807,city_21,0.624,Not specified,No relevent experience,Full time course,High School,,0.0,,,44.0,1.0,0-50
15588,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,,46.0,0.0,0-50
26654,city_41,0.8270000000000001,Male,Has relevent experience,,Graduate,Other,2.0,S,,107.0,0.0,101-200
7237,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3.0,M,Pvt Ltd,24.0,1.0,0-50
12458,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19.0,S,Pvt Ltd,63.0,0.0,51-100
10919,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5.0,,,55.0,1.0,51-100
32309,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,M,Pvt Ltd,6.0,0.0,0-50
21034,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,2.0,S,,66.0,0.0,51-100
18002,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,182.0,1.0,101-200
20544,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2.0,S,Pvt Ltd,35.0,1.0,0-50
21611,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,,,138.0,0.0,101-200
30467,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,24.0,1.0,0-50
22016,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,4.0,,,120.0,0.0,101-200
17145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,55.0,0.0,51-100
10778,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,,45.0,0.0,0-50
12353,city_158,0.7659999999999999,Not specified,Has relevent experience,Part time course,Graduate,STEM,11.0,M,Pvt Ltd,,0.0,
7832,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,2.0,M,,4.0,0.0,0-50
20313,city_103,0.92,Female,No relevent experience,no_enrollment,High School,,0.0,,,48.0,0.0,0-50
8941,city_165,0.903,Not specified,Has relevent experience,Full time course,Graduate,STEM,10.0,M,Pvt Ltd,4.0,0.0,0-50
14518,city_123,0.738,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Funded Startup,54.0,0.0,51-100
22537,city_71,0.884,Male,Has relevent experience,Full time course,Masters,STEM,7.0,M,,23.0,0.0,0-50
15433,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,68.0,0.0,51-100
13656,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,63.0,0.0,51-100
17775,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,Humanities,20.0,L,NGO,34.0,0.0,0-50
1908,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,L,Pvt Ltd,184.0,1.0,101-200
30816,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,M,Public Sector,55.0,0.0,51-100
6853,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,1.0,S,NGO,5.0,1.0,0-50
4441,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,44.0,0.0,0-50
18941,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Pvt Ltd,73.0,0.0,51-100
8966,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Other,90.0,0.0,51-100
23089,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,,214.0,0.0,201-350
21307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,124.0,0.0,101-200
31952,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,STEM,9.0,,,18.0,0.0,0-50
18270,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,12.0,,Public Sector,86.0,0.0,51-100
26172,city_50,0.8959999999999999,Not specified,Has relevent experience,no_enrollment,Masters,STEM,17.0,,,44.0,0.0,0-50
17002,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2.0,M,Pvt Ltd,36.0,0.0,0-50
8400,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,20.0,S,Funded Startup,84.0,0.0,51-100
13092,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,S,Pvt Ltd,55.0,0.0,51-100
24986,city_138,0.836,Male,Has relevent experience,Part time course,Masters,STEM,17.0,L,Pvt Ltd,19.0,0.0,0-50
13436,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,160.0,0.0,101-200
10899,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,5.0,L,,10.0,0.0,0-50
20066,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,Other,8.0,S,Pvt Ltd,57.0,0.0,51-100
3982,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,9.0,0.0,0-50
5607,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,Pvt Ltd,25.0,1.0,0-50
19404,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Pvt Ltd,36.0,1.0,0-50
11917,city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,13.0,0.0,0-50
24157,city_11,0.55,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,8.0,M,Pvt Ltd,32.0,1.0,0-50
31592,city_65,0.802,Male,No relevent experience,Full time course,High School,,0.0,,Pvt Ltd,12.0,0.0,0-50
21798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,50.0,0.0,0-50
11600,city_11,0.55,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,102.0,1.0,101-200
14677,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,M,Public Sector,107.0,0.0,101-200
5429,city_21,0.624,Male,No relevent experience,Full time course,High School,,5.0,,,64.0,0.0,51-100
28374,city_76,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,S,Pvt Ltd,16.0,0.0,0-50
28755,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,2.0,,,40.0,0.0,0-50
21435,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,28.0,0.0,0-50
2389,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,6.0,S,Early Stage Startup,31.0,0.0,0-50
8315,city_7,0.647,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6.0,S,Pvt Ltd,113.0,0.0,101-200
18672,city_121,0.7809999999999999,Not specified,Has relevent experience,Full time course,Masters,STEM,1.0,S,Pvt Ltd,109.0,0.0,101-200
19393,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,4.0,,,103.0,0.0,101-200
12600,city_102,0.804,Not specified,Has relevent experience,no_enrollment,High School,,4.0,S,Pvt Ltd,81.0,0.0,51-100
21279,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,4.0,S,Pvt Ltd,104.0,0.0,101-200
7603,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,,,88.0,0.0,51-100
593,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,,,10.0,1.0,0-50
17976,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,4.0,,,11.0,0.0,0-50
15075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,M,,214.0,0.0,201-350
27578,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2.0,M,NGO,110.0,0.0,101-200
8181,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,,0.0,
25706,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,Pvt Ltd,34.0,0.0,0-50
4727,city_102,0.804,Not specified,No relevent experience,no_enrollment,,,2.0,,,42.0,0.0,0-50
18234,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Funded Startup,112.0,1.0,101-200
883,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,13.0,L,Public Sector,12.0,0.0,0-50
14889,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,35.0,0.0,0-50
13844,city_114,0.926,Not specified,No relevent experience,Full time course,Graduate,STEM,15.0,L,Pvt Ltd,156.0,0.0,101-200
24328,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,3.0,S,Pvt Ltd,112.0,0.0,101-200
30663,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,S,Funded Startup,77.0,0.0,51-100
18110,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,S,Pvt Ltd,6.0,0.0,0-50
14752,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,2.0,M,Pvt Ltd,220.0,1.0,201-350
4856,city_21,0.624,Male,Has relevent experience,Part time course,Phd,STEM,20.0,S,Pvt Ltd,108.0,1.0,101-200
482,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,14.0,S,Pvt Ltd,89.0,0.0,51-100
21755,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,L,Pvt Ltd,63.0,0.0,51-100
28307,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,S,Funded Startup,12.0,0.0,0-50
951,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,13.0,0.0,0-50
11134,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,35.0,0.0,0-50
29871,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,20.0,S,Pvt Ltd,4.0,0.0,0-50
14961,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,14.0,,,200.0,0.0,101-200
17859,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8.0,S,Pvt Ltd,56.0,0.0,51-100
3455,city_67,0.855,Not specified,No relevent experience,no_enrollment,Graduate,STEM,20.0,,Pvt Ltd,14.0,0.0,0-50
22412,city_155,0.556,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,16.0,S,Early Stage Startup,26.0,1.0,0-50
20141,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11.0,M,Pvt Ltd,81.0,0.0,51-100
11756,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,,,162.0,1.0,101-200
19422,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,S,Pvt Ltd,102.0,1.0,101-200
11723,city_159,0.843,Female,No relevent experience,Full time course,High School,,3.0,,,37.0,0.0,0-50
31562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,M,Pvt Ltd,140.0,0.0,101-200
7152,city_127,0.745,Not specified,No relevent experience,Full time course,High School,,3.0,,,,0.0,
32530,city_150,0.698,Male,No relevent experience,Full time course,High School,,3.0,,Pvt Ltd,78.0,0.0,51-100
6728,city_173,0.878,Not specified,Has relevent experience,no_enrollment,Masters,STEM,12.0,S,Pvt Ltd,96.0,0.0,51-100
17556,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5.0,S,Other,78.0,1.0,51-100
1085,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,166.0,0.0,101-200
27193,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,,,19.0,1.0,0-50
3915,city_23,0.899,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Funded Startup,302.0,0.0,201-350
28260,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,40.0,0.0,0-50
7585,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,14.0,,,14.0,1.0,0-50
30253,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20.0,M,Pvt Ltd,26.0,0.0,0-50
22396,city_11,0.55,Male,Has relevent experience,Part time course,Masters,STEM,7.0,L,Pvt Ltd,56.0,0.0,51-100
8821,city_127,0.745,Female,Has relevent experience,no_enrollment,Masters,STEM,15.0,,,132.0,0.0,101-200
2806,city_67,0.855,Not specified,Has relevent experience,Part time course,Graduate,STEM,5.0,S,Pvt Ltd,41.0,0.0,0-50
12171,city_28,0.939,Not specified,No relevent experience,Full time course,High School,,9.0,,,6.0,0.0,0-50
5437,city_103,0.92,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,,,76.0,1.0,51-100
20086,city_102,0.804,Female,Has relevent experience,Part time course,High School,,3.0,,,2.0,0.0,0-50
31727,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,28.0,0.0,0-50
12356,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,S,Pvt Ltd,22.0,0.0,0-50
8182,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,M,Pvt Ltd,16.0,0.0,0-50
24016,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,10.0,M,Pvt Ltd,62.0,1.0,51-100
16000,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,NGO,11.0,0.0,0-50
25355,city_136,0.897,Not specified,Has relevent experience,no_enrollment,Masters,STEM,7.0,M,Pvt Ltd,278.0,0.0,201-350
24991,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Masters,STEM,4.0,,,9.0,1.0,0-50
12318,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,12.0,L,Public Sector,128.0,0.0,101-200
20202,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,72.0,0.0,51-100
23389,city_155,0.556,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,27.0,1.0,0-50
29161,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,S,Funded Startup,106.0,0.0,101-200
9534,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Pvt Ltd,24.0,0.0,0-50
19389,city_103,0.92,Not specified,No relevent experience,no_enrollment,Graduate,STEM,20.0,,,13.0,0.0,0-50
17067,city_114,0.926,Not specified,No relevent experience,no_enrollment,Phd,STEM,9.0,S,NGO,34.0,0.0,0-50
8314,city_159,0.843,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,S,Funded Startup,,0.0,
27119,city_152,0.698,Male,No relevent experience,Full time course,Graduate,Business Degree,1.0,,,74.0,0.0,51-100
25741,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,Pvt Ltd,55.0,0.0,51-100
27683,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,M,Pvt Ltd,48.0,0.0,0-50
16951,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,NGO,13.0,1.0,0-50
9624,city_136,0.897,Female,No relevent experience,no_enrollment,Phd,Humanities,19.0,M,NGO,74.0,0.0,51-100
21520,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,4.0,S,Pvt Ltd,9.0,1.0,0-50
9308,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,M,,6.0,0.0,0-50
7961,city_28,0.939,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,S,Pvt Ltd,86.0,0.0,51-100
19410,city_21,0.624,Not specified,No relevent experience,no_enrollment,Graduate,STEM,1.0,M,Pvt Ltd,298.0,1.0,201-350
11069,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,1.0,M,Pvt Ltd,41.0,0.0,0-50
21287,city_12,0.64,Male,Has relevent experience,Part time course,Graduate,STEM,3.0,S,Pvt Ltd,164.0,0.0,101-200
10808,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,0.0,S,Early Stage Startup,102.0,1.0,101-200
